OrderID,OrderDate,Region,Country,Category,Sub-Category,Product,Quantity,UnitPrice,Discount,Sales,Profit
ORD100486,2024-03-17,Central,France,Furniture,Chairs,Chairs Model 240,6,437.22,0.05,2623.32,325.08
ORD100927,2024-03-18,East,China,Office Supplies,Pens,Pens Model 334,4,137.85,0.15,551.4,24.76
ORD101439,2024-03-18,East,Japan,Office Supplies,Paper,Paper Model 667,4,323.88,0.05,1295.52,265.87
ORD101229,2024-03-18,South,India,Office Supplies,Binders,Binders Model 542,5,137.74,0.0,688.7,71.86
ORD100414,2024-03-19,East,China,Office Supplies,Binders,Binders Model 781,5,193.87,0.0,969.35,116.66
ORD101870,2024-03-20,East,China,Office Supplies,Paper,Paper Model 636,4,104.18,0.0,416.72,91.84
ORD100630,2024-03-20,Central,France,Office Supplies,Binders,Binders Model 681,4,105.7,0.0,422.8,51.85
ORD100563,2024-03-20,North,Norway,Office Supplies,Pens,Pens Model 884,2,294.14,0.1,588.28,82.71
ORD100759,2024-03-21,East,China,Technology,Phones,Phones Model 258,4,337.5,0.0,1350.0,295.18
ORD100940,2024-03-21,East,Japan,Furniture,Tables,Tables Model 272,6,241.61,0.0,1449.66,104.85
ORD100455,2024-03-22,North,UK,Office Supplies,Paper,Paper Model 304,3,371.13,0.05,1113.39,141.29
ORD100792,2024-03-22,North,UK,Office Supplies,Paper,Paper Model 540,2,102.4,0.0,204.8,37.98
ORD101646,2024-03-23,South,India,Office Supplies,Pens,Pens Model 394,4,63.27,0.0,253.08,40.83
ORD101057,2024-03-23,South,India,Furniture,Chairs,Chairs Model 722,9,265.06,0.05,2385.54,202.12
ORD100760,2024-03-24,West,USA,Office Supplies,Paper,Paper Model 622,2,40.31,0.05,80.62,4.56
ORD101932,2024-03-24,East,China,Office Supplies,Paper,Paper Model 579,2,382.91,0.1,765.82,55.88
ORD101370,2024-03-25,North,UK,Furniture,Bookcases,Bookcases Model 128,8,133.18,0.0,1065.44,134.04
ORD101465,2024-03-25,Central,Germany,Furniture,Tables,Tables Model 713,5,184.79,0.0,923.95,88.29
ORD100811,2024-03-25,North,Norway,Office Supplies,Binders,Binders Model 155,6,155.81,0.0,934.86,49.45
ORD100717,2024-03-25,East,China,Technology,Accessories,Accessories Model 723,8,156.16,0.05,1249.28,254.87
ORD100638,2024-03-26,North,Norway,Office Supplies,Binders,Binders Model 326,3,61.68,0.05,185.04,12.62
ORD101246,2024-03-27,South,India,Technology,Accessories,Accessories Model 264,7,197.78,0.0,1384.46,243.55
ORD100272,2024-03-28,North,UK,Office Supplies,Paper,Paper Model 370,2,173.39,0.05,346.78,71.47
ORD100333,2024-03-28,Central,France,Furniture,Chairs,Chairs Model 718,2,353.89,0.05,707.78,56.5
ORD101718,2024-03-28,North,Norway,Furniture,Chairs,Chairs Model 394,4,156.86,0.0,627.44,39.18
ORD100469,2024-03-28,South,Australia,Office Supplies,Paper,Paper Model 926,3,455.62,0.0,1366.86,87.63
ORD101579,2024-03-29,South,India,Office Supplies,Pens,Pens Model 158,5,283.25,0.0,1416.25,144.24
ORD100567,2024-03-30,Central,France,Office Supplies,Paper,Paper Model 896,3,335.9,0.0,1007.7,191.23
ORD101328,2024-03-30,Central,France,Furniture,Chairs,Chairs Model 858,4,196.14,0.0,784.56,148.26
ORD100060,2024-03-30,South,Australia,Office Supplies,Paper,Paper Model 779,3,190.84,0.1,572.52,61.68
ORD101752,2024-03-30,East,China,Office Supplies,Paper,Paper Model 790,5,58.87,0.0,294.35,64.36
ORD101652,2024-03-30,South,India,Technology,Accessories,Accessories Model 206,6,405.21,0.0,2431.26,477.36
ORD100646,2024-03-31,South,India,Furniture,Chairs,Chairs Model 465,5,158.38,0.0,791.9,129.28
ORD100183,2024-03-31,Central,Germany,Office Supplies,Binders,Binders Model 789,4,23.09,0.05,92.36,10.37
ORD100081,2024-03-31,West,USA,Office Supplies,Pens,Pens Model 593,3,87.2,0.0,261.6,35.15
ORD100537,2024-04-01,Central,Germany,Office Supplies,Paper,Paper Model 795,3,219.6,0.1,658.8,107.76
ORD100754,2024-04-01,South,India,Technology,Accessories,Accessories Model 181,4,245.77,0.0,983.08,112.53
ORD101218,2024-04-02,West,USA,Technology,Computers,Computers Model 883,5,288.78,0.1,1443.9,281.09
ORD100749,2024-04-02,North,UK,Office Supplies,Pens,Pens Model 597,2,73.25,0.05,146.5,17.93
ORD101833,2024-04-03,West,Canada,Technology,Accessories,Accessories Model 446,6,46.44,0.0,278.64,45.28
ORD101690,2024-04-03,North,Norway,Office Supplies,Pens,Pens Model 593,5,138.64,0.0,693.2,142.75
ORD100012,2024-04-03,Central,France,Furniture,Bookcases,Bookcases Model 341,2,187.96,0.0,375.92,32.21
ORD101708,2024-04-03,West,Canada,Furniture,Bookcases,Bookcases Model 778,3,569.17,0.05,1707.51,297.34
ORD101010,2024-04-03,West,USA,Technology,Phones,Phones Model 294,6,412.47,0.1,2474.82,485.92
ORD101684,2024-04-04,Central,Germany,Technology,Accessories,Accessories Model 386,2,131.02,0.0,262.04,21.5
ORD100027,2024-04-04,South,Australia,Office Supplies,Pens,Pens Model 179,5,61.15,0.0,305.75,25.91
ORD101934,2024-04-04,West,USA,Technology,Phones,Phones Model 949,7,405.57,0.0,2838.99,382.57
ORD101116,2024-04-04,East,China,Office Supplies,Pens,Pens Model 378,4,274.91,0.0,1099.64,153.06
ORD100316,2024-04-04,North,Norway,Furniture,Chairs,Chairs Model 153,1,435.48,0.1,435.48,79.19
ORD100709,2024-04-05,South,India,Office Supplies,Pens,Pens Model 141,5,313.61,0.0,1568.05,166.69
ORD100733,2024-04-05,North,Norway,Technology,Computers,Computers Model 732,9,81.39,0.0,732.51,101.79
ORD100140,2024-04-05,North,Norway,Office Supplies,Paper,Paper Model 371,2,75.43,0.05,150.86,21.39
ORD101126,2024-04-06,Central,France,Technology,Accessories,Accessories Model 275,2,68.26,0.0,136.52,32.62
ORD100082,2024-04-06,South,Australia,Technology,Phones,Phones Model 208,6,137.54,0.0,825.24,51.09
ORD100130,2024-04-06,East,China,Office Supplies,Binders,Binders Model 863,4,116.41,0.1,465.64,0.04
ORD101790,2024-04-07,Central,France,Office Supplies,Binders,Binders Model 302,3,162.65,0.0,487.95,51.0
ORD101567,2024-04-07,Central,Germany,Office Supplies,Pens,Pens Model 341,7,8.75,0.0,61.25,8.84
ORD100244,2024-04-08,West,Canada,Technology,Computers,Computers Model 616,3,30.48,0.0,91.44,22.72
ORD100834,2024-04-10,West,USA,Office Supplies,Binders,Binders Model 540,4,208.07,0.0,832.28,63.46
ORD101412,2024-04-10,Central,Germany,Technology,Computers,Computers Model 341,5,140.3,0.15,701.5,85.02
ORD100009,2024-04-11,South,India,Office Supplies,Binders,Binders Model 519,6,185.25,0.1,1111.5,177.79
ORD101362,2024-04-11,North,UK,Technology,Accessories,Accessories Model 677,3,213.59,0.05,640.77,111.59
ORD101650,2024-04-11,Central,Germany,Furniture,Chairs,Chairs Model 565,2,5.76,0.0,11.52,0.87
ORD100953,2024-04-12,East,Japan,Technology,Accessories,Accessories Model 347,5,451.54,0.0,2257.7,293.8
ORD101250,2024-04-13,East,Japan,Office Supplies,Paper,Paper Model 276,4,216.94,0.1,867.76,127.93
ORD101175,2024-04-13,North,UK,Office Supplies,Paper,Paper Model 853,4,210.73,0.0,842.92,152.06
ORD100578,2024-04-13,Central,France,Technology,Accessories,Accessories Model 760,6,268.48,0.0,1610.88,384.68
ORD100317,2024-04-14,West,USA,Technology,Phones,Phones Model 426,8,220.3,0.0,1762.4,380.62
ORD100915,2024-04-14,North,UK,Office Supplies,Pens,Pens Model 850,5,444.07,0.0,2220.35,372.27
ORD100686,2024-04-15,West,USA,Technology,Accessories,Accessories Model 586,2,487.03,0.0,974.06,70.34
ORD100395,2024-04-15,East,Japan,Office Supplies,Binders,Binders Model 913,4,477.4,0.0,1909.6,226.59
ORD101268,2024-04-15,West,Canada,Office Supplies,Paper,Paper Model 514,3,146.17,0.05,438.51,53.72
ORD100195,2024-04-16,North,UK,Office Supplies,Binders,Binders Model 170,2,12.29,0.0,24.58,2.55
ORD100103,2024-04-16,East,China,Furniture,Chairs,Chairs Model 901,2,377.37,0.0,754.74,47.7
ORD100171,2024-04-17,North,UK,Technology,Accessories,Accessories Model 106,9,91.58,0.05,824.22,165.93
ORD100296,2024-04-17,North,Norway,Technology,Computers,Computers Model 970,4,112.96,0.05,451.84,47.29
ORD100258,2024-04-17,Central,Germany,Furniture,Bookcases,Bookcases Model 631,4,451.46,0.05,1805.84,159.0
ORD100472,2024-04-18,West,USA,Technology,Phones,Phones Model 727,2,313.37,0.0,626.74,41.37
ORD100437,2024-04-18,Central,Germany,Office Supplies,Binders,Binders Model 977,5,197.89,0.05,989.45,35.03
ORD100872,2024-04-18,North,UK,Technology,Accessories,Accessories Model 180,5,121.18,0.0,605.9,56.22
ORD100899,2024-04-18,North,Norway,Technology,Accessories,Accessories Model 682,4,57.91,0.0,231.64,13.86
ORD101672,2024-04-18,South,India,Office Supplies,Pens,Pens Model 145,6,132.14,0.0,792.84,93.89
ORD100495,2024-04-19,North,UK,Technology,Computers,Computers Model 338,4,395.06,0.0,1580.24,257.0
ORD101156,2024-04-19,Central,Germany,Office Supplies,Paper,Paper Model 567,4,333.09,0.15,1332.36,125.2
ORD100032,2024-04-19,West,USA,Technology,Phones,Phones Model 196,2,196.75,0.05,393.5,61.73
ORD100645,2024-04-20,West,Canada,Technology,Accessories,Accessories Model 886,10,243.01,0.0,2430.1,150.29
ORD101183,2024-04-20,East,Japan,Office Supplies,Paper,Paper Model 123,4,356.92,0.05,1427.68,199.88
ORD101223,2024-04-20,South,India,Office Supplies,Binders,Binders Model 878,4,22.05,0.0,88.2,18.06
ORD100741,2024-04-20,East,China,Furniture,Bookcases,Bookcases Model 381,4,221.36,0.0,885.44,75.84
ORD100036,2024-04-20,South,India,Office Supplies,Paper,Paper Model 428,3,399.23,0.05,1197.69,156.97
ORD101331,2024-04-20,North,UK,Furniture,Chairs,Chairs Model 283,5,2.91,0.0,14.55,2.24
ORD100344,2024-04-21,South,India,Technology,Computers,Computers Model 317,6,453.15,0.0,2718.9,308.89
ORD101434,2024-04-21,South,India,Technology,Phones,Phones Model 840,5,104.79,0.0,523.95,108.85
ORD101477,2024-04-21,East,China,Office Supplies,Paper,Paper Model 687,3,183.83,0.0,551.49,75.38
ORD100382,2024-04-21,West,USA,Office Supplies,Paper,Paper Model 837,3,109.56,0.05,328.68,61.33
ORD100072,2024-04-21,Central,France,Furniture,Tables,Tables Model 253,6,350.48,0.05,2102.88,276.6
ORD101199,2024-04-21,West,USA,Furniture,Bookcases,Bookcases Model 221,5,103.7,0.1,518.5,31.57
ORD101389,2024-04-22,Central,France,Technology,Phones,Phones Model 478,5,379.07,0.0,1895.35,362.71
ORD101063,2024-04-22,South,India,Furniture,Tables,Tables Model 985,3,200.4,0.1,601.2,120.12
ORD101908,2024-04-22,East,Japan,Technology,Computers,Computers Model 330,5,109.05,0.0,545.25,47.71
ORD100332,2024-04-25,South,Australia,Technology,Computers,Computers Model 883,5,44.84,0.0,224.2,36.12
ORD100796,2024-04-25,East,China,Furniture,Tables,Tables Model 936,7,27.19,0.05,190.33,9.49
ORD101693,2024-04-26,South,India,Office Supplies,Paper,Paper Model 479,7,170.03,0.0,1190.21,145.59
ORD101367,2024-04-26,Central,France,Technology,Computers,Computers Model 750,3,225.5,0.0,676.5,139.15
ORD100579,2024-04-28,North,UK,Technology,Phones,Phones Model 949,5,385.22,0.0,1926.1,164.12
ORD101663,2024-04-28,South,Australia,Technology,Phones,Phones Model 433,1,25.95,0.0,25.95,5.08
ORD101407,2024-04-29,Central,Germany,Office Supplies,Pens,Pens Model 809,4,423.15,0.05,1692.6,325.27
ORD101979,2024-04-29,Central,Germany,Technology,Phones,Phones Model 224,1,134.1,0.0,134.1,11.25
ORD100146,2024-04-29,West,USA,Technology,Computers,Computers Model 624,8,355.12,0.0,2840.96,182.33
ORD100892,2024-04-29,South,Australia,Technology,Computers,Computers Model 748,4,45.48,0.1,181.92,2.56
ORD100045,2024-04-29,East,China,Office Supplies,Binders,Binders Model 970,1,12.46,0.05,12.46,1.2
ORD100450,2024-05-02,Central,Germany,Technology,Accessories,Accessories Model 817,2,182.42,0.15,364.84,52.36
ORD100761,2024-05-02,East,China,Furniture,Chairs,Chairs Model 563,3,402.78,0.1,1208.34,194.35
ORD101699,2024-05-03,North,UK,Furniture,Tables,Tables Model 380,4,33.22,0.05,132.88,10.4
ORD100253,2024-05-03,South,Australia,Office Supplies,Paper,Paper Model 455,6,315.79,0.05,1894.74,78.32
ORD101417,2024-05-03,West,Canada,Office Supplies,Pens,Pens Model 527,3,56.0,0.0,168.0,21.69
ORD100375,2024-05-04,East,China,Office Supplies,Pens,Pens Model 614,3,199.19,0.0,597.57,71.45
ORD100113,2024-05-04,South,Australia,Office Supplies,Pens,Pens Model 595,3,380.58,0.0,1141.74,232.36
ORD101543,2024-05-04,Central,France,Furniture,Bookcases,Bookcases Model 552,2,106.45,0.0,212.9,47.73
ORD101440,2024-05-04,Central,France,Office Supplies,Paper,Paper Model 669,8,338.48,0.1,2707.84,525.22
ORD101985,2024-05-04,North,UK,Office Supplies,Paper,Paper Model 806,4,410.24,0.0,1640.96,237.26
ORD101245,2024-05-05,North,Norway,Furniture,Bookcases,Bookcases Model 712,6,176.02,0.0,1056.12,154.13
ORD101364,2024-05-05,East,Japan,Furniture,Bookcases,Bookcases Model 972,4,330.85,0.0,1323.4,259.06
ORD100021,2024-05-06,South,India,Office Supplies,Pens,Pens Model 660,3,573.95,0.1,1721.85,298.93
ORD100600,2024-05-06,East,China,Technology,Computers,Computers Model 344,5,62.27,0.1,311.35,2.23
ORD101728,2024-05-06,North,UK,Furniture,Bookcases,Bookcases Model 377,6,37.97,0.0,227.82,20.6
ORD101526,2024-05-07,East,China,Technology,Accessories,Accessories Model 446,5,310.48,0.0,1552.4,160.59
ORD100094,2024-05-07,Central,France,Technology,Phones,Phones Model 662,4,235.62,0.0,942.48,157.01
ORD101462,2024-05-07,Central,Germany,Technology,Phones,Phones Model 717,2,90.04,0.15,180.08,1.54
ORD100528,2024-05-07,South,Australia,Technology,Accessories,Accessories Model 282,3,216.18,0.0,648.54,34.95
ORD101299,2024-05-08,Central,Germany,Furniture,Tables,Tables Model 241,2,63.53,0.0,127.06,31.11
ORD101998,2024-05-09,East,Japan,Furniture,Tables,Tables Model 475,5,281.03,0.0,1405.15,165.4
ORD101772,2024-05-09,South,India,Office Supplies,Binders,Binders Model 735,2,256.77,0.1,513.54,87.71
ORD100617,2024-05-10,East,Japan,Office Supplies,Binders,Binders Model 604,5,69.48,0.0,347.4,73.18
ORD100352,2024-05-11,West,Canada,Technology,Accessories,Accessories Model 685,1,95.39,0.0,95.39,9.39
ORD101398,2024-05-11,North,Norway,Technology,Accessories,Accessories Model 880,6,32.12,0.0,192.72,37.18
ORD100199,2024-05-11,East,China,Technology,Phones,Phones Model 283,3,194.84,0.0,584.52,145.17
ORD101455,2024-05-11,North,Norway,Furniture,Bookcases,Bookcases Model 720,4,592.59,0.0,2370.36,161.81
ORD100493,2024-05-11,South,India,Furniture,Chairs,Chairs Model 551,3,10.49,0.0,31.47,1.65
ORD101961,2024-05-11,West,Canada,Technology,Phones,Phones Model 481,5,41.42,0.05,207.1,35.68
ORD101384,2024-05-12,West,USA,Furniture,Bookcases,Bookcases Model 940,6,463.56,0.0,2781.36,351.3
ORD101432,2024-05-12,South,India,Office Supplies,Paper,Paper Model 173,3,137.68,0.0,413.04,62.51
ORD100106,2024-05-13,Central,France,Office Supplies,Paper,Paper Model 906,5,71.8,0.1,359.0,36.12
ORD100516,2024-05-13,East,Japan,Technology,Phones,Phones Model 669,3,180.86,0.1,542.58,15.95
ORD100620,2024-05-14,East,China,Furniture,Chairs,Chairs Model 161,5,251.01,0.1,1255.05,163.78
ORD101276,2024-05-14,North,Norway,Technology,Computers,Computers Model 766,5,47.93,0.0,239.65,38.73
ORD101247,2024-05-14,Central,Germany,Technology,Accessories,Accessories Model 300,5,327.31,0.1,1636.55,46.02
ORD101058,2024-05-14,North,UK,Office Supplies,Pens,Pens Model 623,3,249.27,0.05,747.81,141.42
ORD100526,2024-05-15,South,India,Office Supplies,Paper,Paper Model 225,4,141.13,0.0,564.52,121.87
ORD101167,2024-05-15,South,Australia,Office Supplies,Binders,Binders Model 764,1,111.78,0.1,111.78,5.16
ORD101371,2024-05-15,North,UK,Furniture,Chairs,Chairs Model 339,3,514.11,0.1,1542.33,69.91
ORD101758,2024-05-15,South,India,Office Supplies,Binders,Binders Model 245,5,19.25,0.0,96.25,4.89
ORD100705,2024-05-16,West,Canada,Office Supplies,Binders,Binders Model 176,6,299.89,0.0,1799.34,340.62
ORD101918,2024-05-16,East,China,Technology,Phones,Phones Model 303,2,259.85,0.15,519.7,-10.94
ORD101209,2024-05-16,North,Norway,Furniture,Chairs,Chairs Model 714,3,196.88,0.05,590.64,68.47
ORD100121,2024-05-17,East,Japan,Technology,Phones,Phones Model 730,5,56.48,0.0,282.4,26.85
ORD100936,2024-05-17,West,Canada,Furniture,Chairs,Chairs Model 533,3,225.52,0.0,676.56,91.16
ORD101047,2024-05-17,West,USA,Office Supplies,Paper,Paper Model 268,4,90.74,0.0,362.96,35.64
ORD100134,2024-05-17,Central,Germany,Office Supplies,Binders,Binders Model 982,6,180.87,0.0,1085.22,98.69
ORD101922,2024-05-18,East,China,Office Supplies,Binders,Binders Model 399,5,207.54,0.0,1037.7,90.72
ORD100308,2024-05-18,West,USA,Technology,Computers,Computers Model 364,5,299.22,0.05,1496.1,106.77
ORD100959,2024-05-18,South,Australia,Technology,Phones,Phones Model 970,2,13.13,0.0,26.26,6.41
ORD100652,2024-05-19,Central,Germany,Technology,Accessories,Accessories Model 424,6,166.76,0.0,1000.56,246.27
ORD100043,2024-05-19,East,China,Technology,Accessories,Accessories Model 830,4,82.42,0.0,329.68,66.66
ORD100888,2024-05-20,East,China,Office Supplies,Binders,Binders Model 647,1,427.31,0.0,427.31,48.71
ORD101277,2024-05-20,Central,France,Furniture,Chairs,Chairs Model 934,4,211.4,0.1,845.6,18.55
ORD101532,2024-05-20,West,Canada,Furniture,Tables,Tables Model 658,7,26.99,0.05,188.93,19.67
ORD100169,2024-05-20,South,Australia,Office Supplies,Paper,Paper Model 236,5,111.06,0.0,555.3,83.31
ORD100387,2024-05-20,Central,France,Office Supplies,Pens,Pens Model 196,3,3.63,0.0,10.89,1.3
ORD100571,2024-05-20,East,China,Technology,Phones,Phones Model 784,1,50.62,0.0,50.62,8.7
ORD101365,2024-05-21,East,Japan,Technology,Phones,Phones Model 307,2,48.98,0.05,97.96,2.91
ORD101720,2024-05-21,West,USA,Office Supplies,Paper,Paper Model 995,6,221.04,0.15,1326.24,36.36
ORD100886,2024-05-22,West,USA,Office Supplies,Pens,Pens Model 335,3,342.67,0.0,1028.01,118.18
ORD100807,2024-05-22,West,Canada,Furniture,Tables,Tables Model 564,4,64.34,0.15,257.36,43.26
ORD100654,2024-05-22,South,Australia,Office Supplies,Binders,Binders Model 722,5,196.87,0.0,984.35,86.98
ORD100062,2024-05-23,South,Australia,Furniture,Chairs,Chairs Model 263,4,207.3,0.0,829.2,133.97
ORD100203,2024-05-24,South,India,Office Supplies,Pens,Pens Model 336,6,329.57,0.05,1977.42,149.41
ORD100295,2024-05-24,North,UK,Office Supplies,Binders,Binders Model 278,3,53.9,0.0,161.7,9.85
ORD100237,2024-05-25,North,UK,Technology,Accessories,Accessories Model 602,3,67.12,0.0,201.36,47.4
ORD100249,2024-05-25,East,China,Furniture,Chairs,Chairs Model 633,3,191.68,0.15,575.04,6.72
ORD100737,2024-05-25,Central,Germany,Furniture,Tables,Tables Model 306,6,241.14,0.05,1446.84,318.6
ORD101971,2024-05-25,West,USA,Technology,Accessories,Accessories Model 368,3,363.9,0.0,1091.7,167.41
ORD100622,2024-05-25,Central,Germany,Office Supplies,Paper,Paper Model 439,6,293.64,0.0,1761.84,218.38
ORD100985,2024-05-25,North,UK,Office Supplies,Pens,Pens Model 171,3,5.02,0.0,15.06,3.67
ORD100034,2024-05-25,West,USA,Technology,Phones,Phones Model 534,2,12.07,0.0,24.14,4.95
ORD100339,2024-05-26,North,Norway,Office Supplies,Pens,Pens Model 119,5,83.81,0.0,419.05,49.14
ORD100392,2024-05-26,West,USA,Office Supplies,Paper,Paper Model 728,4,569.63,0.05,2278.52,297.14
ORD101891,2024-05-26,West,USA,Office Supplies,Binders,Binders Model 457,7,202.26,0.05,1415.82,69.83
ORD101346,2024-05-26,South,Australia,Office Supplies,Paper,Paper Model 300,2,70.93,0.15,141.86,13.14
ORD100839,2024-05-27,South,India,Office Supplies,Pens,Pens Model 649,4,107.96,0.0,431.84,86.09
ORD100444,2024-05-27,Central,France,Furniture,Tables,Tables Model 955,6,294.87,0.0,1769.22,114.12
ORD101951,2024-05-27,Central,France,Office Supplies,Pens,Pens Model 380,2,449.11,0.0,898.22,83.45
ORD100681,2024-05-27,East,Japan,Office Supplies,Binders,Binders Model 659,8,454.03,0.05,3632.24,250.67
ORD101014,2024-05-27,East,Japan,Office Supplies,Binders,Binders Model 589,5,284.43,0.0,1422.15,169.09
ORD101263,2024-05-28,West,USA,Technology,Accessories,Accessories Model 678,5,212.82,0.0,1064.1,87.86
ORD101840,2024-05-29,East,Japan,Office Supplies,Binders,Binders Model 987,5,245.15,0.0,1225.75,84.45
ORD100938,2024-05-30,North,UK,Office Supplies,Binders,Binders Model 531,4,26.1,0.0,104.4,25.85
ORD101879,2024-05-30,North,Norway,Furniture,Tables,Tables Model 903,5,279.28,0.0,1396.4,316.74
ORD100335,2024-05-30,East,Japan,Technology,Accessories,Accessories Model 625,3,85.16,0.0,255.48,39.97
ORD101696,2024-05-30,Central,Germany,Technology,Phones,Phones Model 993,6,57.51,0.05,345.06,18.01
ORD100489,2024-05-30,North,Norway,Technology,Phones,Phones Model 187,3,460.81,0.05,1382.43,111.74
ORD101456,2024-05-30,South,India,Office Supplies,Paper,Paper Model 581,2,204.02,0.0,408.04,68.55
ORD101534,2024-05-31,West,Canada,Furniture,Tables,Tables Model 515,7,266.34,0.0,1864.38,418.41
ORD100611,2024-05-31,West,USA,Furniture,Chairs,Chairs Model 539,5,130.79,0.15,653.95,-8.07
ORD101076,2024-05-31,South,India,Office Supplies,Paper,Paper Model 201,2,278.99,0.0,557.98,49.02
